ABCB5|340273	33,19115756	0	552,6088728	26,16738895	0	23,33496151	0	426,2998841	0	6,944889928	0	0	0	38,48618009	8,365612867
ABCB6|10058	215,7425241	1007,020383	294,8396794	466,340253	434,1153165	123,3419394	196,5044108	151,8118292	103,030481	252,7168279	392,1854532	217,3839795	290,8704207	156,4012851	450,9825846
ABCB7|22	1283,391426	2117,223151	1886,284265	1569,108787	1909,303475	1370,095597	1757,486324	608,7807697	1352,973914	1398,237839	2035,664494	1572,903977	1037,699879	1124,287772	1108,06345
ABCB8|11194	64,53836192	288,7122478	309,4954529	308,4013697	196,9597269	273,3524062	159,6598338	262,2204323	221,2359941	290,1420681	107,2960202	117,2280099	257,6780004	174,4160928	374,9315585
ABCB9|23457	9,219765989	102,1902458	112,0735623	124,2950975	52,82884804	50,00348894	81,05806944	0	79,06990404	54,78746499	38,47857277	20,48644833	42,8007526	74,5157955	94,30327232
ABCC1|4363	4196,837478	5504,383336	12957,42802	3204,570596	4097,681083	2636,85065	3584,977344	2540,931323	3814,523856	4068,162189	3290,657944	2960,291783	6579,960599	3691,397869	4449,745535
ABCC10|89845	492,3355038	283,7515563	430,1900585	533,6278246	489,8152976	643,3782244	504,7707052	334,2927148	543,1064116	729,5992697	432,1439711	594,1070015	571,2590245	700,9397906	902,7256794
ABCC11|85320	0	0	38,79469466	2,803648816	0	20,00139558	2,456305135	0	0	8,102371583	0	12,5194962	12,22878646	0	24,33632834
ABCC2|1244	2581,534477	23602,97036	3475,142537	3902,679151	3973,648135	2030,141651	2585,261154	2810,81902	1051,070644	332,1972349	5261,944826	2576,739945	6196,500795	280,8672292	20298,77937
ABCC3|8714	3466,632012	2357,320621	3372,552122	4176,502186	15189,44227	3970,277022	3944,826046	2456,591418	2342,545743	3306,153433	6078,874525	6218,775203	8577,620215	2233,836155	7640,846589
ABCC4|10257	1650,338112	1344,347408	3989,81882	1414,908102	2185,506474	646,7117903	4331,694105	1087,21805	1817,010421	2141,726888	2342,753104	1328,204733	2147,898993	1135,75174	1533,188685
ABCC5|10057	1823,669713	1378,080111	1101,769328	2628,88804	1702,581896	2370,165376	1418,516215	2720,345303	1659,669299	1459,198539	1350,44991	1653,711634	1354,774843	2502,420561	5431,564282
ABCC6|368	658,2912916	1566,586389	2144,915562	1450,420987	2419,216704	900,0628009	650,9208607	0	206,859648	729,2134424	4137,926518	925,3045827	1431,6415	31,93534093	2594,100499
ABCC8|6833	35,03511076	24,80345772	65,51992876	0	25,2659708	0	58,95132323	18,40143384	3,194743598	33,9527952	8,879670639	30,72967249	13,97575595	679,6495633	133,8498059
ABCC9|10060	3660,247098	2571,622496	3981,197776	5554,962853	1650,901501	11980,83595	4296,077681	4980,654761	4455,868633	2691,530674	1550,982472	3283,522412	4618,987342	6109,476376	3317,345757
ABCD1|215	527,3706146	635,9606559	609,5077583	339,2415067	390,4740942	186,679692	431,0815511	585,7789774	313,8835585	459,5202169	392,1854532	323,2306292	484,7840346	441,3627887	496,6132002
ABCD2|225	44,25487675	124,0172886	36,20838168	75,69851802	53,40307465	256,6845766	218,611157	354,2276015	63,09618605	94,52766846	13,31950596	52,35425683	17,46969494	166,2275438	42,5885746
ABCD3|5825	4141,518882	2486,298602	5080,380792	4060,618035	5213,403385	2676,853441	3890,787333	3345,994054	4407,947479	3372,129887	7132,595441	3710,323419	5945,810673	4911,491664	5957,837382
ABCD4|5826	545,8101466	938,56284	1144,01244	688,7630591	927,3759738	696,7152792	1090,59948	555,109921	737,9857711	916,3396433	1024,861986	743,2028198	949,4779199	702,5775004	1000,070993
ABCE1|6059	2089,198973	2118,215289	1256,086003	1486,868422	1822,021031	2066,810876	1683,79717	2614,537059	1653,279812	1545,623836	1187,655948	2006,5338	1621,18769	1295,428445	1097,416306
ABCF1|23	4128,61121	2293,82377	3136,335537	2858,787242	3088,190704	3313,564534	2797,731548	3898,037069	3022,227443	2984,75936	3488,230616	2968,258735	3383,006425	4895,114566	4334,147975
ABCF2|10061	1222,54097	2166,830066	1101,769328	1396,21711	1005,470793	963,4005536	830,2311355	1889,213875	1357,766029	1010,095657	962,7042918	1171,141963	1341,672571	1075,975333	1282,98081
ABCF3|55324	977,2951949	1339,386717	1364,711148	1373,78792	1426,953124	1096,743191	1307,982484	1892,28078	1582,196767	1475,017455	1904,689352	1745,900652	1736,487677	1290,515315	2337,808541
ABCG1|9619	1172,754234	551,6288996	826,7580484	537,366023	1486,098465	910,0634987	2434,198388	194,7485082	1429,64776	1557,970307	970,8439898	1789,149821	1077,880178	448,7324828	1264,728563
ABCG2|9429	206,5227582	50,59905374	587,0930458	123,3605479	457,6586075	353,3579885	416,3437203	72,07228256	691,6619889	274,7089794	771,791373	449,5637272	361,6226852	301,3386016	225,1110372
ABCG4|64137	35,03511076	0	6,896834606	9,345496052	10,33607896	6,667131859	23,33489878	0	45,52509627	4,629926619	14,05947851	0	13,97575595	20,47137239	9,126123128
ABCG5|64240	0	0	0	10,28004566	36,75050299	0	0	0	0	17,36222482	9,619643192	0	0	0	0
ABCG8|64241	0	0	0	12,14914487	0	0	0	0	0	1,929136091	0	0	0	0	0
ABHD1|84696	0	38,69339404	38,79469466	58,87662513	96,47007034	3,333565929	25,79120391	0	79,86858994	22,76380587	39,21854532	12,5194962	22,71060342	31,93534093	33,46245147
ABHD10|55347	739,4252323	1175,683896	529,332056	398,1181318	1441,883016	450,0314005	731,9789301	222,350659	640,5460913	460,2918713	1138,817759	875,2265979	772,1605163	355,3830247	387,0997227
ABHD11|83451	29,50325117	141,8757781	140,5230051	165,4152801	138,9628394	76,67201638	160,8879863	248,4193569	121,4002567	145,4568613	184,9931383	28,45340045	201,7749765	188,336626	188,6065446
ABHD12|26090	2057,851769	2060,671267	1747,485468	1888,724752	2070,661153	1696,785058	1158,147871	2010,356648	1880,106607	2492,829657	2441,169453	1827,846445	2270,186857	1403,517291	2295,980477
ABHD12B|145447	16,59557878	0	12,93156489	36,4474346	20,09793132	0	13,50967824	0	2,396057698	3,858272182	0,739972553	0	0	0	0,760510261
ABHD13|84945	363,25878	402,8081533	535,3667863	610,2608922	405,4039861	900,0628009	727,0663199	995,2108804	486,3997127	348,0161508	512,0610068	558,8247849	579,993872	535,5311017	338,427066
ABHD14A-ACY1|100526760	11,06371919	821,4905196	299,150201	247,6556454	672,9935859	0	458,1009076	0	119,8028849	330,653926	626,7567526	417,6959187	488,2779735	75,33465039	400,7889074
ABHD14A|25864	9,219765989	45,6383622	48,27784224	61,68027395	29,28555707	26,66852744	39,30088215	32,20250923	42,33035267	70,60638093	35,51868256	50,0779848	14,8492407	65,50839165	66,92490294
ABHD14B|84836	88,5097535	150,8050229	156,9029873	128,9678455	51,68039482	83,33914823	100,7085105	1,53345282	71,88173095	82,5670247	108,7759653	92,18901747	91,71589843	58,13869759	67,6854132
ABHD15|116236	73,75812791	72,42609653	90,5209542	47,66202987	51,68039482	143,343335	108,0774259	0	51,91458346	98,77176786	56,9778866	73,97884118	110,9325629	56,5009878	99,62684414
ABHD16A|7920	660,1352448	356,1776528	597,4382977	426,15462	427,2245972	480,0334938	503,5425526	368,0286769	388,1613471	662,4653337	458,0430105	721,5782355	766,9196078	497,8637765	803,0988352
ABHD17A|81926	822,4031262	318,4763971	591,4035675	575,6825568	379,5637887	570,0397739	381,9554484	84,33990512	344,2336227	775,5127086	230,1314641	393,7950623	346,7734445	645,2576577	466,1927898
ABHD17B|51104	254,4655413	149,8128846	261,2176107	142,05154	222,7999244	180,0125602	265,2809545	334,2927148	309,890129	225,7089227	307,8285821	265,1856922	201,7749765	348,0133306	172,6358292
ABHD17C|58489	0	149,8128846	126,7293359	78,50216684	55,12575448	10,00069779	4,912610269	9,200716922	27,15532058	183,2679287	23,6791217	26,17712842	72,499234	117,915105	160,467665
ABHD18|80167	265,5292605	332,3663334	642,2677227	502,7876876	784,9677747	503,3684553	540,3871296	601,1135056	480,0102256	525,4966712	503,1813362	500,779848	487,4044888	485,5809531	498,1342207
ABHD2|11057	1041,833557	1043,729501	1036,2494	875,6729801	809,6595189	1026,738306	557,5812656	984,4767107	878,5544894	1963,860541	1225,394548	1051,637681	1787,149792	1758,081461	1617,605324
ABHD3|171586	283,9687925	232,1603642	127,5914402	338,3069571	157,9123175	156,6775987	323,0041252	248,4193569	174,1135261	192,1419547	71,77733766	270,8763723	231,4734579	122,0093794	360,4818635
ABHD4|63874	210,2106646	429,5958877	337,9448957	264,4775383	459,9555139	290,0202359	291,0721585	302,0902056	378,5771163	228,7955404	557,1993326	223,0746596	247,1961834	370,1224128	412,9570715
ABHD5|51099	433,3290015	843,3175624	400,8785115	380,3616893	368,6534831	243,3503128	319,3196675	1890,747328	416,1153536	591,8589527	287,8493232	529,2332484	726,7393095	850,7902365	456,3061564
ABHD6|57406	191,7711326	428,6037493	450,8805624	107,4732046	408,8493457	273,3524062	294,7566162	79,73954666	120,6015708	227,6380587	450,6432849	236,7322918	143,2514985	63,87068186	229,6740987
ABHD8|79575	90,35370669	43,65408558	59,48519848	42,98928184	45,93812873	26,66852744	27,01935648	0	14,37634619	91,0552235	64,37761213	38,69662462	61,14393229	64,68953675	39,54653355
ABI1|10006	1925,087139	2098,372523	2072,498799	1929,844935	2410,029079	2523,509409	2378,931523	3572,945072	2405,641929	1976,978666	2326,473707	1967,837175	2354,041393	2669,46696	2091,403217
ABI2|10152	1047,365416	993,130447	921,5895242	873,8038809	676,4389456	1060,073966	971,4686808	895,5364471	1107,777342	610,7644864	973,8038801	748,8934999	717,1309772	940,0454201	647,9547421
ABI3|51225	197,3029922	113,1037672	92,24516286	120,5568991	191,2174609	323,3558952	189,1354954	27,60215077	196,4767313	141,2127619	116,9156634	172,9966748	100,4507459	54,04442311	179,4804215
ABI3BP|25890	7090,000046	4968,62865	4176,895458	16254,62128	22952,98602	9840,686624	9715,91496	42165,3522	4491,010812	21242,48915	14126,81601	5435,737623	12771,22049	32013,951	10778,71192
ABL1|25	1843,953198	1577,499911	2058,70513	2136,380398	1095,050144	1850,129091	2646,668783	3910,304692	2193,19148	2473,152469	1794,433442	2474,307703	2732,260288	3706,137257	1836,632279
ABL2|27	2376,855672	2369,226281	1675,068705	2252,264549	1331,631507	1940,135371	2227,868757	8987,56698	2153,257185	1297,536935	1630,899507	2896,556166	3190,839781	3102,641199	1714,190127
ABLIM1|3983	1087,932387	2281,91811	2219,056534	743,9014858	2361,219817	2380,166074	4285,024307	1113,286748	2415,22616	2207,317515	3436,432537	3118,49269	3431,048086	2791,476339	2490,671104
ABLIM2|84448	27,65929797	82,34747962	42,24311196	54,2038771	145,2793321	556,7055102	170,7132069	292,8894887	129,3871157	52,08667446	128,0152517	248,113652	179,0643731	131,8356382	164,2702163
ABLIM3|22885	4661,513684	8350,828144	2786,321181	1562,56694	4124,095507	2473,50592	4351,344546	1746,602762	3853,659465	1581,505767	3810,118677	2535,767048	8705,148988	1929,222134	6104,615862
ABO|28	20,28348518	10,9135214	287,9428448	12,14914487	201,5535398	43,33635708	41,75718729	0	154,1463786	69,44889928	98,41634958	76,25511322	3,493938988	162,1332693	176,4383805
ABR|29	1075,024714	1362,205898	878,4843079	1534,530452	1389,628394	1260,087921	1222,011804	2430,52272	1465,588625	1780,978439	1001,922837	1365,763222	1235,980917	3110,010893	2206,240266
ABRA|137735	42,41092355	0	5,172625955	14,01824408	46,51235534	56,6706208	30,70381418	0	6,389487195	15,43308873	0	60,32120896	12,22878646	769,7236019	26,61785912
ABRACL|58527	9,219765989	111,1194906	88,79674555	190,6481195	60,86802057	176,6789943	63,8639335	0	74,27778865	75,23630755	70,29739256	94,46528951	100,4507459	78,61006998	111,0344981
ABRAXAS1|84142	427,7971419	272,8380349	793,1359797	454,1911081	396,7905869	993,402647	514,5959257	322,0250923	669,2987837	332,1972349	389,225563	378,999294	275,1476953	544,5385056	191,6485857
ABRAXAS2|23172	508,9310826	831,4119027	700,0287125	570,0752592	728,1193404	646,7117903	466,6979756	1081,084238	737,9857711	496,1738026	776,9711809	434,7679589	352,8878378	588,7566699	530,0756517
ABT1|29777	116,1690515	141,8757781	54,31257252	78,50216684	102,2123364	160,0111646	99,48035795	78,20609384	107,8225964	140,0552802	137,6348949	96,74156154	186,9257358	134,2922029	132,3287854
ABTB1|80325	302,4083244	175,6084806	260,3555064	380,3616893	284,8163981	390,0272137	417,5718729	101,2078861	403,3363792	428,2682122	295,9890213	382,4137021	471,6817634	591,2132346	491,2896284
ABTB2|25841	53,47464274	400,8238767	438,8111018	177,564425	175,7133424	136,6762031	431,0815511	21,46833949	214,047821	119,2206104	126,5353066	344,8552135	220,1181562	220,2719669	187,8460344
ACAA1|30	676,7308236	389,9103553	524,1594301	350,456102	728,1193404	520,036285	556,353113	538,24194	441,6733024	655,5204438	670,4151332	445,0111831	397,4355599	461,0153062	663,9254575
ACAA2|10449	1552,608593	1608,256198	4277,761664	1038,284611	3742,809039	436,6971368	2242,606588	1366,306463	1404,089811	1073,757148	4713,625164	1239,430124	2779,428465	339,0059268	1026,688852
ACACA|31	3332,023429	6464,773219	4126,893407	3463,440837	2667,856826	3743,594539	2396,125659	5092,596817	3348,889976	4827,084327	2361,99239	2531,214504	2824,849672	5071,168368	7049,169606
ACACB|32	2162,957101	5368,460388	4250,174326	2468,145507	3387,362767	2263,491266	3555,501682	6457,369827	3185,958053	2158,317459	4689,946042	2129,45249	2992,558743	3382,689574	4483,968497
ACAD10|80724	785,5240623	1432,647718	968,1431578	1076,601145	1200,70784	1006,736911	946,9056294	673,1857882	843,4123098	617,7093764	1109,95883	783,0375805	904,9301978	898,2838205	1403,901941
ACAD11|84129	3237,981815	11938,40027	16392,91375	3424,189754	6002,390746	3383,569418	3921,491147	703,8548446	3948,703087	5371,100705	8164,857152	6214,222659	6593,06287	1375,676225	1620,647365
ACAD8|27034	365,1027332	270,8537583	1037,973608	568,20616	381,8606951	763,3865978	486,3484167	714,5890143	623,7736874	641,6306639	617,1371094	338,0263974	561,6506923	452,8267573	614,4922906
ACAD9|28976	1941,682717	3702,660168	2547,518283	2440,109019	2465,72906	2666,852744	2822,2946	1717,467159	2412,830102	3264,869921	2840,014659	2343,422061	3019,63677	2324,729049	3199,466667
ACADL|33	1193,037719	224,2232578	1981,977845	41,12018263	2617,899111	40,00279115	2633,159104	93,54062204	617,3842003	724,969343	2984,309307	426,8010068	1642,151324	257,1204372	1514,175929
ACADM|34	3593,864783	4108,444736	4036,372453	3233,541634	5413,234245	1470,102575	4679,261282	2220,439684	2901,625873	2240,498656	7771,931727	3784,30226	3355,928398	2583,487196	2737,836938
ACADS|35	508,9310826	581,3930489	256,9070891	329,8960106	423,205011	36,66922522	309,494447	535,1750343	155,7437504	393,9295898	725,9130747	190,068715	312,7075394	288,2369232	238,8002218
ACADSB|36	685,9505896	1143,93547	3513,075127	563,533412	1773,785996	520,036285	1188,851685	1200,693558	972,7994255	1047,520897	1664,198272	831,9774293	1653,506626	1106,272964	929,3435385
ACADVL|37	11899,02999	6264,361281	10443,5318	18773,23247	25970,54685	10460,72989	12388,37495	8438,590871	9146,55092	11182,43027	18801,96261	13263,83716	16387,44734	13450,51051	14852,00488
ACAN|176	16717,27969	2628,17438	7588,242275	25126,30069	562,1678504	483,3670598	11727,62887	9,200716922	6819,180209	1125,457996	5535,734671	27908,2333	5817,408415	2810,310002	151,3415419
ACAP1|9744	385,3862184	365,1068976	129,3156489	420,5473224	299,1720634	1073,408229	652,1490132	797,3954666	281,9361225	565,2368747	224,9516562	421,1103267	301,3522377	298,8820369	647,9547421
ACAP2|23527	2944,793257	3755,243498	2278,541733	2530,760331	2462,2837	3726,926709	2641,756172	4074,384144	2856,899462	2373,994874	2716,439243	2763,394252	2268,439888	3088,720666	2585,734886
ACAP3|116983	394,6059843	554,6053145	500,8826133	389,7071854	248,0658952	440,0307027	343,8827189	32,20250923	305,0980136	525,4966712	215,332013	303,8823168	307,4666309	473,2981297	284,4308375
ACAT1|38	4268,751653	6949,928852	5455,396173	2477,491003	6659,305987	3326,898798	5536,511774	2160,635024	2946,352283	2259,790017	8180,396576	2830,544277	5327,383472	2549,914145	1785,678092
ACAT2|39	110,6371919	449,4386538	246,5618372	167,2843793	373,247296	173,3454283	249,3149712	4,600358461	320,2730457	269,6932255	387,7456179	284,5340045	348,520414	205,5325788	305,7251248
ACBD3|64746	1980,405734	1935,66184	1508,68257	1408,366255	1515,384022	1710,119322	1392,725011	3631,216279	1433,641189	1314,127505	1425,187138	1470,471735	1319,835453	1686,02223	1803,930338
ACBD4|79777	265,5292605	349,2326846	388,8090509	296,2522249	813,1048786	233,3496151	696,3625057	49,07049025	401,7390074	334,8980254	1004,882727	268,6001003	386,0802582	180,9669319	250,968386
ACBD5|91452	4357,261407	7923,216533	6410,607766	3213,916092	3879,474972	2490,173749	3597,25887	3804,496447	2893,639014	3287,633726	4819,441239	3660,245434	3526,257923	2321,453629	2318,795785
ACBD6|100527964	783,6801091	1583,452741	1308,674366	1123,328625	1287,990284	1130,07885	1656,777813	1926,016742	1210,009138	1194,13524	1433,326836	999,2834239	1139,897595	1145,577999	1121,752634
ACBD6|84320	783,6801091	1583,452741	1308,674366	1123,328625	1287,990284	1130,07885	1656,777813	1926,016742	1210,009138	1194,13524	1433,326836	999,2834239	1139,897595	1145,577999	1121,752634
ACBD7|414149	0	0	0	0	26,98865063	0	14,73783081	0	0	7,330717146	0	0	19,21666443	4,094274478	0
ACCS|84680	591,9089765	284,7436946	654,3371832	816,796355	963,5522502	506,7020213	996,0317321	337,3596205	492,7891999	473,795824	379,6059198	497,3654399	357,2552615	518,3351489	546,0463671
ACCSL|390110	0	0	0	0	0	0	0	0	7,986858994	1,157481655	0	0	9,608332216	0	14,44969495
ACD|65057	221,2743837	199,4198	136,2124835	167,2843793	170,5453029	83,33914823	243,1742083	400,2311861	174,912212	311,7483923	165,0138794	168,4441307	262,0454241	227,641661	181,001442
ACE|1636	606,6606021	740,1351783	210,3534555	447,6492609	583,9884615	1410,098388	1024,279241	923,1385979	658,1171811	1154,395037	526,8604579	586,1400493	219,2446715	433,1742398	3297,57249
ACE2|59272	665,6671044	0	835,3790917	5,607297631	203,8504463	40,00279115	1704,675763	3,066905641	98,23836563	18,90553369	3298,05767	27,31526444	1504,140734	15,55824302	111,0344981
ACER2|340485	88,5097535	52,58333036	50,00205089	47,66202987	49,38348839	63,33775266	67,5483912	0	61,49881426	42,05516679	60,67774937	102,4322416	20,09014918	447,094773	41,06755407
ACER3|55331	379,8543588	650,8427305	378,463799	342,0451555	467,9946865	663,37962	335,2856509	1035,080654	444,0693601	489,2289127	302,6487743	343,7170775	510,1150922	510,1466	481,402995
ACHE|43	0	331,3741951	5,172625955	79,43671644	21,82061115	13,33426372	11,05337311	0	9,584230793	23,53546031	28,11895702	5,690680091	13,97575595	11,46396854	41,06755407
ACIN1|22985	5076,403154	5202,773291	7052,013385	7706,296045	6568,578182	8580,598702	7269,435046	9712,890164	6984,50819	5796,668127	6861,025514	5962,694599	4256,491172	10671,317	8480,449916
ACKR1|2532	243,4018221	159,7342677	54,31257252	53,2693275	97,04429695	356,6915544	111,7618836	0	22,36320518	178,2521748	96,19643192	259,4950121	191,2931596	534,7122468	127,7657238
ACKR2|1238	0	32,74056419	0	16,82189289	18,37525149	50,00348894	0	0	3,194743598	49,00005671	8,879670639	76,25511322	0,873484747	94,98716789	36,50449251
ACKR3|57007	925,6645053	796,6870619	1243,154438	1059,779252	896,9419635	926,7313284	922,3425781	1794,1398	1083,01808	453,7328086	617,1371094	2334,316973	1405,436958	1573,020254	379,4946201
